model_name,Price (Dollar),Storage (GB),review,timestamp,stars,country
263,iPhone 11,267.0,64,"I was going to return this renewed iPhone 11, because I had purchased it to replace my older iPhone 11, which I had temporarily lost.  However, after I found the older one (it was ""lost"" inside my apartment), I decided to keep this one; after it was charged, it only took a few minutes to activate it and customize it and it seemed to be noticeably easier to customize and, so far, has performed better than my older iPhone.  So far, I am very happy with the iPhone 11 and that I did not return it to the seller as I had originally planned to do.
Read more",2024-09-12,5,the United States
264,iPhone 11,267.0,64,"This phone was like new in appearance. Nos scratches or chips. So far the recipient loves it and said it is working well. It was easy to transfer information from her phone to this one. Battery life isn’t an issue since she keeps it charged overnight and only uses it to call, text, take pictures or view the weather. So far it has been worth the money.
Read more",2024-07-18,5,the United States
265,iPhone 11,267.0,64,"I’m not gonna lie, it was getting hot at first. But I I knew what it was, when the screen was put on something bent and nothing should touch. But I was able to fix it without a problem. That doesn’t mean that the people fixing the phones shouldn’t be more careful, because not everybody’s gonna be able to do What I did.  Besides we’re paying for the phone, we shouldn’t have to do that.Other than that everything seems to be pretty good 👍🏼
Read more",2024-03-31,5,the United States
266,iPhone 11,267.0,64,"Phone is over all good. Easy to set up and activate. Just wrong SIM card tray for the phone. I had to replace it for the one to the phone
Read more",2024-08-24,4,the United States
267,iPhone 11,267.0,64,"I ordered this phone for almost $300 and it came broken! The phone looks good when looking at it but when you turn it on and try to set it up it keeps clicking right back off every 2-3 mins. Not sure if it’s the battery or what but I can’t even give past the set up screens. Called Amazon and was told I have to take it to Apple. If I wanted to deal with Apple I would’ve bought the phone from Apple!! Amazon was no help, no exchange, and no refund. Money lost and wasted. 1000% unsatisfied. Now I have to take what’s supposed to be a “new” phone to a phone repair shop and spend even more money before I even get to use it! Smh
Read more",2024-07-11,1,the United States
268,iPhone 11,267.0,64,"Came with no scratches nothing is broken and charger works great also came pretty fast the battery life was 100%!I’m pretty happy with it. Highly recommended☺️❤️❤️
Read more",2024-07-11,5,the United States
269,iPhone 11,267.0,64,"I bought the same iPhone I abused, I mean used and this refurbished phone is as good as new.
Read more",2024-06-21,5,the United States
270,iPhone 11,267.0,64,"I bought this when I switched over to Apple Products. The software is great, I enjoy the usability. This phone is disappointing. It has frequent glitches and the screen sensitivity makes it difficult to text and use, even with the sensitivity turned all of the way up. That said, I do prefer Apple over Android…but the refurbished concept is something I’ve not had success with.
Read more",2024-04-01,3,the United States
271,iPhone 11,267.0,64,"I honestly think people expect too much from a refurbished phone. The one I got looks perfect, except for a few scratches on the side that are barely noticeable with no case. Battery is 86% as expected from a refurbished phone. The only ""complaint"" i would have is that the iPhone's software can tell when the display is not Apple authorized, however it hasn't affected its performance at all.
Read more",2023-11-29,5,Canada
272,iPhone 11,267.0,64,"This seller sent us a phone that was in perfect condition. No scratches or chips in the screen or phone. Battery was over 90%.  Totally worth the money. My daughter loved it for her birthday!
Read more",2023-07-28,5,Canada
273,iPhone 15 Pro,879.97,256,"I'm coming from an S22 to the IPhone 15 Pro, been waiting for the day that Apple becomes almost on par with android and I chose the right phone to do so. I was worried that I would get a beat up phone that is still functional but surprisingly it was about fine, like 9.5/10 fine, all there was that showed it was renewed was a slight scratch on the screen that I didn't notice until few days later. Battery life, it all depends on how you use the phone but for every day of my use I've had absolutely incredible battery life, going to work, gym, hangouts and such, this phone lasts me all day! Performance is amazing which is to be expected from Apple, the IPhone's are already smooth be default with their animations, now imagine that with 120hz display... if you know what that is lol. The back of the phone is smooth and if you don't want it slipping then I highly recommend a case. Display is amazing which is no surprise for OLED, I accidentally dropped mine on the corner of my table and thought I killed my phone but it survived without a scratch. OS I like it alot especially with the apps they supply you with that you can uninstall of your choosing, this all depends on the user's preference. I do wish Apple placed the Action button where the power button is But I'll live, if you're left handed then you'll be fine. Overall, if you want a phone that works well.. this is your phone
Read more",2024-05-18,5,the United States
274,iPhone 15 Pro,879.97,256,"Completely new, only 2 battery cycles and no defects at all.
Read more",2024-09-10,5,the United States
275,iPhone 15 Pro,879.97,256,"I was skeptic about trying out a used phone and had my concerns with the item about the battery life mainly. The phone is doing great job and after some adjustments within the settings I have my battery life up to 2.5 days before it 100% dies. In comparison to a new one, cause my girlfriends got one from the apple store (same make/model), I see that her phone does last a few extra hours longer on the last day but that's it. So this was a great buy and great experience and would recommend this product to anyone.For the delivery the phone came with no scratches or dings and looked brand new. It's like a brand new phone :)
Read more",2024-07-16,5,the United States
276,iPhone 15 Pro,879.97,256,"My phone has 100% battery health and visually it’s perfect except for a very very tiny scratch on the left side of the screen that is totally impossible to see unless you hold it up to the light at a very specific angle. The only reason I’m not giving it a 5 out of 5 stars is because I think the battery on the iPhone 15 pro just doesn’t last long enough but if you want to get a new phone with a couple hundred bucks off or so my refurbished one was basically as good as new! I definitely don’t regret it.
Read more",2024-06-01,4,the United States
277,iPhone 15 Pro,879.97,256,"I bought an ""excellent""-rated refurbished iPhone 15 Pro.  The iPhone 15 has several quirks that I didn't expect, but after I figured them out with the help of Apple staff and Google, I like the phone very much.  It was the first time I've bought a refurbished phone, but it is worth the price difference.  Note: The cable included with the iPhone doesn't include the adapter (the blocky thing you plug into an outlet), so plan on buying one separately.  Amazon sells both adapters and cable cords and you'll need them, so you might as well add them when you buy the iPhone.
Read more",2024-08-02,5,the United States
278,iPhone 15 Pro,879.97,256,"My Pacific Blue iPhone 12 Pro 512GB was getting a bit ""long in the tooth,"" so I ordered a ""Renewed - Excellent"" White Titanium iPhone 15 Pro 1TB.  The phone is in immaculate condition; not a single scratch/dent; battery health is 100%.  10/10 would recommend!
Read more",2024-09-07,5,the United States
279,iPhone 15 Pro,879.97,256,"Hasn't broke, works really well, I feel rich but I'm dirt broke.
Read more",2024-09-14,5,the United States
280,iPhone 15 Pro,879.97,256,"Honestly coming from a 13 the only thing I could tell was better were the cameras, everything else was similar, the phone was clean (no scratches )and neatly packaged, and the battery health came at 100 percent, so it basically looks brand new. the seller made a good first impression.
Read more",2024-08-30,5,the United States
281,iPhone XS Max,326.77,512,"My sister ordered her phone from the same place and after having a good experience, I decided to try it too. My package was delivered early but without the iPhone box; just wrapped up loose with the charger in a priority mailer box, which worried me. But once I plugged it in and got my data transfer going, everything worked great! I am very happy with my ""new"" phone. Looks flawless with no scratches. The camera works perfectly. The only minor downside is the battery life is at 88% capacity (it's guaranteed over 80% so it's not too bad).Definitely would recommend it, especially since the Apple refurb for the same phone is double the price.
Read more",2021-02-11,5,the United States
282,iPhone XS Max,326.77,512,"This refurbished phone exceeded my expectations. It came with a screen protector and looked virtually new. This is so much better value than purchasing a used phone through Facebook Marketplace and dealing with some shady characters! These guys are great, and it was less expensive than the typical, questionable used market. Very happy!
Read more",2024-01-10,5,the United States
283,iPhone XS Max,326.77,512,"I made complain and requested to return the item but Amazon didn’t respond till today . Please arrange it to refund. This iPhone is not working totally.Hope that your team will arrange it for return.Thanks
Read more",2024-09-28,1,the United States
284,iPhone XS Max,326.77,512,"So i got to be honest... When i saw the reviews, i was worried, worried that i might get something else or the phone won't work. so i decided to do some research before purchasing it and once i convince myself to buy the phone and got it in my hands i have to say... THIS IS THE BEST IPHONE I EVER HAD(as someone who just switched to iphone from android) The phone was in Excellent condition, the battery life was Great, and no problems what so ever. Highly recommend to buy this iphone. Also your not missing much from the new ones except for the camera.(as far as i know so ye).
Read more",2021-03-06,5,the United States
285,iPhone XS Max,326.77,512,"If you love apple products then you would understand lol, this new iPhone is the best I’ve ever had. It is so fast, sensitive, 512GB, the speakers and microphone is one of the best upgrade. iPhone 11 and 11 pro is ugly to me personally so buying this xs max 512gb was a great deal.I want to give a big thank you to the seller for taking care of the phone, plus the seller put a top of line glass screen protector on phone ready to go plus I received my phone one day early!! As you can see in my pictures, the phone just looks so lovely lol thank you again to the seller for giving me a great deal for $650. Yes I was scared to but this iPhone on amazon, I’ve never buy electronics online only in person. I needed a good deal on a great iPhone that’s going to last me a long time, I took my chances and I have no regrets. I truly recommend to buy,
Read more",2020-05-15,5,the United States
286,iPhone XS Max,326.77,512,"Everything is perfect, only thing is I got the wrong color, I wanted and chose the xs max in gold but got black instead :/ also it came dead but I charged it and it’s working fine! Also I had to update it to the most recent iOS version. That’s the only cons everything else is great!!!update: day 3 and the screen stopped working 😭😭😭 just when i thought i was good :/update: the phone is working fine again!? 😭😭😭 idk what happened to it on day 3 but now it’s fineupdate: it’s broken for good now, idk what happened i got out the shower and when i came back to my phone the screen was black, i could hear text messages and calls and every other notification but the screen was still black, i gave up trying to fix it now it’s broken for good
Read more",2022-06-24,4,the United States
287,iPhone XS Max,326.77,512,"I bought this for my wife for her birthday. I knew it was a bit of a gamble to get her a used phone, but my wife's 6S plus was acting strangely and don't make brand new 11 max pro money, so I took the risk and it paid off. The phone looks brand new, not a scratch on it. Maybe I got lucky, but I can't find any discernable flaws that would leave someone to believe this isn't a new phone.  She is extremely happy with her new phone and now spends most of her time taking pictures of our daughter using portrait mode instead of cursing at her phone for crashing and causing her to miss the shot.
Read more",2020-08-10,5,the United States
288,iPhone XS Max,326.77,512,"Great Phone and Incredible Customer Support! I have used them for many items and each time the experience is worth it. I call, they answer, they always have time to discuss the idea I am trying to make work with my equipment and they ALWAYS have good recommendations Their shipping is quick and the equipment is always as good looking and functional as if I got the stuff at the Apple Store on release day! Returns are also easy and they are not resentful or difficult about it. There's a reason which I use them and this is why!!!! I highly recommend that you use them before anyone else.
Read more",2021-02-25,5,the United States
289,iPhone XS Max,326.77,512,"I should have returned this phone after the first issue with it! The battery life was way less than the 80% stated and got worst after every charge in my opinion! So FIRST RED FLAG - the SELLER LIED ABOUT THAT !!!I kept the phone despite this small inconvenience because it seemed to be a good phone. However now NOT even 1 YEAR after buying it, it has gotten so bad that I have to charge it multiple times a day as the battery is toast! The phone has started not fonctioning correctly, doesn’t open apps, doesn’t refresh apps when they do open, can’t call out. Can’t hear people when on the phone (when I can that is), the camera works from time to time.Just GARBAGE!! Contacted the Seller who basically tells me, isn’t there problem as I had 90 days to return! That’s great the phone was working up until NOW so that is NO HELP!!!!Also contacted AMAZON who were ALSO NO HELP, as again apparently not their problem!I need to contact Apple directly, who of course won’t help me because I didn’t buy it from them!So I am now 500$ down as it’s too late to go to my bank and cancel the transaction and with a phone that DOES NOT function so I had to buy a new one !!!!!!!!!!I will NEVER buy a refurbished phone from AMAZON or a 3rd party seller again! And regret buying this way!!STAY CLEAR and go elsewhere if you want good quality and good customer service!
Read more",2024-05-17,1,Canada
290,iPhone XS Max,326.77,512,"For the price no complaints… I would change battery, go to apple only, soft ware is still great rocking 17.1.1. I’m happy with my purchase, phone looks brand new…. Communication great….. recommend seller…..
Read more",2023-11-25,5,the United Kingdom
291,iPhone XR,181.0,64,"I like buying these phones for my children. I bought a new phone and it went out right after the warranty. Since then, I only buy unlocked paid off phones for my children.No need for insurance fees & contracts. These are perfect. I’ve been getting years of use out of them
Read more",2024-09-03,5,the United States
292,iPhone XR,181.0,64,"This phone came in good condition and works well.  It connects to Wi-Fi  easily. Unlocked.  Good value for the money.
Read more",2024-08-20,5,the United States
293,iPhone XR,181.0,64,"The phone was in great condition and came very fast
Read more",2024-08-24,5,the United States
294,iPhone XR,181.0,64,"The phone came in excellent condition, even came with a charger. Phone works great and is a great upgrade from my older model.Downside: phone will not stay charged! Had it on the charger all night long, woke up the next morning and my phone was only on 62%. Spent $24 on a new charger and same problem
Read more",2024-05-06,4,the United States
295,iPhone XR,181.0,64,"My little niece is so inlove with this phone😌 I brought one for my aunt and she loved it . Everything works perfectly. Battery life is good . Highly recommended
Read more",2024-09-18,5,the United States
296,iPhone XR,181.0,64,"This iPhone XR is listed as fully unlocked, and this is why I purchased it.  However, after trying to add it to my Xfinity Mobile account, I was informed that it is not compatible.  After reviewing the listing again, I discovered the following:“This phone is only for use with Boost Mobile and cannot be Unlocked for use with other carriers.”So the listing is completely fraudulent.  Hopefully I can get a replacement or refund.
Read more",2024-08-30,1,the United States
297,iPhone XR,181.0,64,"No complaints, arrived in excellent condition and functions as expected. Having an issue with Siri not talking but that seems to happen to tons of people across all different generations of iPhone.
Read more",2024-09-30,5,the United States
298,iPhone XR,181.0,64,"Great buy
Read more",2024-09-20,5,the United States
299,iPhone XR,181.0,64,"Looked new when it arrived.  Works as it should and has near new battery life.
Read more",2024-08-05,5,the United States
300,iPhone 12 mini,219.78,64,"Overall, like most Apple products it’s a very good phone.  The only issue I have is the battery on it.  It drains very, very fast.  Luckily I bought this for my mother and she doesn’t do much, but even the little that she does it sucks the battery’s juice like nothing
Read more",2021-10-01,5,the United States
301,iPhone 12 mini,219.78,64,"I prefer a smaller phone and this is perfect. Battery consumption is fantastic, lasts a long time. Clear picture. My favorite phone ever!
Read more",2021-11-03,5,the United States
302,iPhone 12 mini,219.78,64,"Perfect smaller size with all the fixings and speed you desire.
Read more",2021-11-17,5,the United States
303,iPhone 12 mini,219.78,64,"I really like my new iPhone’s speed and it’s power. For those two reasons alone I’m very happy with my purchase. Yes, my face recognition only works about one third of the time but I’m hoping that will improve with time. I’ve only been using my new iPhone for a week.
Read more",2021-09-25,5,the United States
304,iPhone 12 mini,219.78,64,"The product is listed as an unlocked iPhone and that is a lie. I was unable to activate this phone with my carrier. The product also shipped with a Verizon sim card, so it would work with Verizon.
Read more",2021-08-22,1,the United States
305,iPhone 12 mini,219.78,64,"I like the size but that’s about it. The battery is awful! It doesn’t last all day
Read more",2021-11-07,5,the United States
306,iPhone 12 mini,219.78,64,"DOES NOT COME WITH CHARGER.  That's maddening.I only bought because I finally broke an older phone.  I hate paying Apple's high prices, especially in a bad economy.  I am not an Apple user who runs out and has to have every new model, or Super-Sized phone.  Size is great.  Price was best offered at time of purchase when compared to every vendor.  Phone quality is very good and pictures look amazing.I have some glitches with notifications from various Apps, but don't know if it is phone or app's problem.  So glad it was unlocked.  Simply took my sim from old to new and everything was transferred in minutes.  No haggling over new contract with Verizon.  You lose a star for not including charger.
Read more",2022-02-07,4,the United States
307,iPhone 12 mini,219.78,64,"The IPhone is great, charge is not a problem for its size I am surprised it has this much for its size, about 45 minutes to 80% charge if my estimate is right. I love it :)
Read more",2021-10-01,5,the United States
308,iPhone 13 Pro Max,669.0,128,"Battery life 99%, excellent quality
Read more",2024-07-21,5,the United States
309,iPhone 13 Pro Max,669.0,128,"the phone is good, the price is borderline
Read more",2024-04-04,5,the United States
310,iPhone 13 Pro Max,669.0,128,"Took it to metro ad they let me know they can't do anything to transfer my number until it was unlocked. Otherwise a great phone if I could use itVery disappointed
Read more",2024-08-17,1,the United States
311,iPhone 13 Pro Max,669.0,128,"I love Amazon Renewed especially the ""renewed premium"" it never disappoints. The iPhone 13 pro Max 128gb came in MINT condition. Not a scratch, no dust, nothing. Just perfect. I was looking for the 14 pro max but of course those are just a mythical creature good luck with that. Instead, Amazon had the 13 pro max IN STOCK with the Renewed Premium guarantee it was a no brainer. Came nicely packaged and secured, the box was nice and neat and felt great opening it. Actually I bought 2 of these in the same color, one for myself and one for my lady.As for the phone itself, what is there to say? Its an iPhone 13 Pro Max 128gb. Top of the line and compatible with the latest iOS and 5G. Love the phone, love iOS, love the speed of my phone. NO complaints.
Read more",2022-12-24,5,the United States
312,iPhone 13 Pro Max,669.0,128,"For a iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed Premium)everything its perfect , but a minor scratch ON the screen, but if I turn the phone on I can't see anything . One  dent on the side its ok,I cover that with a case. Battery its 100%. Almost perfect :). And the charger its old. it was a good price.
Read more",2023-04-19,4,the United States
313,iPhone 13 Pro Max,669.0,128,"Buena condición, totalmente nuevo
Read more",2024-07-29,5,the United States
314,iPhone 13 Pro Max,669.0,128,"Estoy muy satisfecho con la compra. Tenía muchas dudas al inicio de comprar éste articulo en estado renovado Premium. Por el precio y segundo porque lo usaría para trabajar. Trabajo fotografía y video y este teléfono lo estoy usando literal para asuntos administrativos como para fotografías y videos. Esta funcionando al 100%. (el teléfono vino con el 95% de batería). Tenía 2 pequeños rayones en la pantalla. Muy pequeños la verdad. Con el vidrio templado ya ni se notan. Recomendaría comprar el cargador y cable del cargador de Apple Original. Para evitar dañar la batería del teléfono. El cargador y cable de cargador que trae la verdad se ve sencillo y yo en lo personal no me quise arriesgar en arruinar la batería. Voy a volver a comprar Renovado Premium. La verdad ahorre bastante dinero comprando de esta manera.
Read more",2023-05-10,5,the United States
315,iPhone 13 Pro Max,669.0,128,"The phone came scratch free and at 99% battery health. It basically looked brand new. It froze once but I just hard reset it and it’s been fine so far. No regrets
Read more",2023-10-28,5,the United States
316,iPhone 13 Pro Max,669.0,128,"La estética como nuevo. la batería al 92 por ciento. funciona como debe ser.
Read more",2024-02-10,5,Mexico
317,iPhone 13 Pro Max,669.0,128,"No se si llamarle suerte, pero por lo menos, si yo tuviese esa cantidad de dinero, lo volvería a comprar con el mismo vendedor. El celular está perfecto, en perfectas condiciones, no tiene m, es de calidad y si desean saber el asunto de la batería, tomando en cuenta que cada celular es diferente, el mío llegó con el 100% de la condición de la batería. Si era usado o no, pues no les puedo mostrar fotos, porque tendría que hacerlas en un espejo, pero es perfecto, sin nada rayado, no traía nada roto, lo uso con un chip de AT&T, sin problemas, que otra cosa puede uno decir cuando el producto es aún más y mejor de lo que nos esperamos?
Read more",2023-12-29,5,Mexico
318,iPhone 15 Pro Max,982.26,256,"Received the phone in a day like I was promised and paid for with shipping, actually came early the next morning even though I purchased it the evening before. The battery life was at 100% which I was really surprised & happy about the most!! Also love the fact that I didn’t have any scratches nor dents or marks on the phone itself. Thanks!- Purchased an iPhone 15 Pro Max
Read more",2024-09-16,5,the United States
319,iPhone 15 Pro Max,982.26,256,"It took time to convince myself to try a refurbished phone, but I’m so glad I did. I really wanted this model and I didn’t want to be tied to a carrier. The phone is beautiful - scratch-free, looks brand new, battery charges fully and lasts a very long time. I’ve had no issues at all. It came with a charger and was all packaged very well. It was super easy to transfer everything on my old iPhone to this one, and then to transfer service using eSIM. I received advance communication from the seller about how to contact them if there is any problem with the phone, which was reassuring. I’m very happy with this purchase, the seller, and the phone itself.
Read more",2024-06-23,5,the United States
320,iPhone 15 Pro Max,982.26,256,"Our company ordered a refurbished phone and took it to the AT&T store to have it activated.  We were told that the phone is marked STOLEN and has been locked.  Apparently, the individual selling this phone through Amazon did not fully pay for the phone.  Therefore, this phone is useless.  When returning it to Amazon,  i received a refund notice showing a RESTOCKING fee of $461.41.  The refund received was 1/2 of what we paid for the phone.  We feel a full refund should be given since the phone is not unlockable.
Read more",2024-09-26,1,the United States
321,iPhone 15 Pro Max,982.26,256,"Works very well, looked like brand new
Read more",2024-09-13,5,the United States
322,iPhone 15 Pro Max,982.26,256,"It came the next morning, in mint condition! You would not be able to tell its renewed. Not a scratch or blemish, I ordered the “excellent” condition for reference. Battery life still at 100% with only 8 cycles!!! I’m amazed. Worth every penny!
Read more",2024-09-05,5,the United States
323,iPhone 15 Pro Max,982.26,256,"Came in great condition excellent battery life and almost no marks
Read more",2024-09-19,5,the United States
324,iPhone 15 Pro Max,982.26,256,"The media could not be loaded.
                



Idk what these people are talking about, I connected my service provider so easy (cricket) but you have to buy unlocked first. It’s perfect, 100% battery health, no scratches, just like new and way better than my 11!
Read more",2024-09-27,5,the United States
325,iPhone 15 Pro Max,982.26,256,"Only complaint is the charger it came with
Read more",2024-09-14,4,the United States
326,iPhone 15 Pro Max,982.26,256,"I’ve had this phone for a week now and to be honest it’s in a good condition and not an excellent one as the seller has stated.  I’ll list the pros and cons below.Pros:98% batteryNo scratches on screenCons:Scratches and chips around camera rings and body.Phone is glitchy.  My apple carplay freezes every time I connect it to my car and I’m experiencing multiple app crashes and sometimes the phone randomly mute all audio and I have to restart the phone. I also was on a video call yesterday and the phone randomly restarted which was really weirdI did ask multiple of my friends that have this phone if they’re having these issues and they also said no, which makes me wonder if this is an hardware issue vs a software.  I will give the phone a couple more weeks and if nothing changes I will have to return it.
Read more",2024-09-21,3,Canada
327,iPhone 15 Pro Max,982.26,256,"Screen had multiple deep scratches. Returned. Terrible
Read more",2024-09-14,1,Canada
328,iPhone 12 Pro Max,928.42,128,"First off, I upgraded from a iPhone plus 8 which was on its last leg haha! This iPhone has great battery life, I could be watching videos for long periods of time and I still won’t need to charge up until the end of the day. Face recognition was something I had to get used to since I was transitioning from a phone with a home button to a full screen display. Once I got used to it, it’s actually pretty easy to use, and it still grants me access even with my glasses on!  Storage capacity is great, will be ending more tho haha overall, I’m super happy with my purchase and since I was already with cricket, the process was super easy!
Read more",2021-08-27,5,the United States
329,iPhone 12 Pro Max,928.42,128,"The phone came brand new Sealed, excellent value for money
Read more",2024-04-20,5,the United States
330,iPhone 12 Pro Max,928.42,128,"Love this phone can’t wait to use it with service battery last very long time takes amazing pics sound on it is incredible for a phone
Read more",2021-06-29,5,the United States
331,iPhone 12 Pro Max,928.42,128,"I purchased this phone with the $55 Cricket monthly plan, it arrived yesterday.Cricket did not include instructions in the SIM kit. I called Cricket and was put on hold for a long time until an unhelpful person told me I need to call Amazon if I have questions.I call Amazon and ask about porting my phone number. Amazon is very friendly but we agree they can't tell me how to port my AT&T number to Cricket. They ask me to call Cricket back.I call Cricket back and was put on hold for a long time before an unhelpful person told me I need to go to a Cricket store to ask questions or activate the phone.I call Amazon back to complain about the bait and switch and try to reverse everything. Amazon rep is very friendly and starts a return. I love the iPhone 12 Max Pro and wish I could keep it, but I have to return to Amazon and buy from a different company.I thought Amazon would protect me from the monstrous practices of Cricket but they don't. Its odd Amazon allows allows Cricket to do this.
Read more",2020-12-22,1,the United States
332,iPhone 12 Pro Max,928.42,128,"Bought this for my wife. Canceled the $55 subscription they asked for the same day we received it. Phone works great
Read more",2021-05-28,5,the United States
333,iPhone 12 Pro Max,928.42,128,"Firstly and foremost, this iPhone 12 Pro Max is locked to Cricket Wireless. It says so in the title of the product. *Literally* in the title of the product. Everyone complaining that this phone is locked to Cricket simply does not know how to read.
Read more",2020-12-12,4,the United States
334,iPhone 12 Pro Max,928.42,128,"Don’t use face recognition. Battery is amazing coming from a iPhone 6splus  It lasts all day while I’m on  it all day .
Read more",2021-06-30,5,the United States
335,iPhone 12 Pro Max,928.42,128,"Love this phone. I made the switch from android mainly due to ecosystem apple has and im not too disappointed.
Read more",2021-01-13,5,the United States
336,iPhone 12 Pro Max,928.42,128,"Happy
Read more",2024-08-07,5,the United Arab Emirates
337,iPhone 12 Pro Max,928.42,128,"Great phone and service
Read more",2023-05-19,5,Australia
338,iPhone SE,249.97,64,"I can only speak on the phone I received from Hybrid IT, but I ordered the Premium Referb iPhone SE 3rd Gen and it was beautiful! Absolutely no scratches or dings, terrific battery life, and smooth transfer of my current iPhone to the newer SE.Full disclosure, I did have to send the phone back.. Though it WAS fully unlocked, my carrier is lame and said the phone was not compatible (but they say that about the iPhone I am currently using on their network, so take from that what you will). I checked other sites out of curiosity and the unlocked 3rd Gen SE would have worked just fine. I didn't want the headache of arguing with my provider's customer service, so I returned the phone - following the clear directions inside the box (sign out of your iCloud and reset phone). I received a full refund the same day it arrived back to Hybrid IT. Though the phone didn't work for me, I was very happy with the item that was shipped to me and the speed that I was refunded.
Read more",2024-09-04,5,the United States
339,iPhone SE,249.97,64,"Phone arrived and is like new.  No scratches or defects.  Battery Health reporting 100%.  Couldn't be more pleased with the phone purchase.  Phone was manufactured in 3 week of 2024 per the serial number.  I may never buy a brand-new iPhone again.
Read more",2024-08-15,5,the United States
340,iPhone SE,249.97,64,"This phone is in excellent condition with zero scratches or dings. I examined the entire phone with a magnifying glass and the only negative was a tiny amount of lint(?) in the charging port - the only evidence that it had been used. I had the SE 2020 for the past almost five years, and loved the phone. Unfortunately, I managed to smash the screen in a freak accident. I was ready to purchasing a brand new 15 thinking that was what I should do, but I came to my senses and thought why? I use my phone for texts and calls mostly, and for taking pictures and some internet searches, and the old phone suited my needs just fine. I like the home button format on the SE, and I don't like having to swipe for everything on the other iPhones. Also, I carry my phone in my pockets on a daily two hour dog walk through very rough desert terrain, so it is exposed to dust, sand, heat, sweat, etc., and it endures all of that and then some. So, I ""upgraded"" to a SE2022 and went with an Amazon refurbished premium in red, because red was another twenty dollars less (who cares about color?). I got a better phone for half the price of a new one. I have been using it for 24 hours and it is like I never missed a beat. The SIM card transfer and iCloud download was easy and relatively quick - all my data was there, so very little set up was required. The battery health says 94%, which is better than the 83% that was on my old phone last time I checked it before the accident, so I assume it will take a couple of years or so to get this one down to that level, and I wasn't bothered by the old phones performance with the low battery. I am an old guy who doesn't live on a phone like younger people do, so paying a thousand bucks or so for a bunch of features I would never utilize doesn't make any sense. The SE iPhones take great photos, by the way.
Read more",2024-09-11,5,the United States
341,iPhone SE,249.97,64,"I really hate leaving a negative review, but this is important to know. The good: the phone I received was in mint condition and the battery was 100%. The bad: the phone was listed as Verizon compatible, but it would not recognize the SIM card from my Verizon SE2. Checked Settings and found that the phone was “SIM Locked”. Spent an hour digging on the internet and another 45 minutes on the phone with Apple support and they finally determined that the phone was registered to “Cox Communication” and Apple could not unlock the phone. Took phone to Verizon store (supposed to be Verizon compatible, right?), but they couldn’t help either. Searched Internet again, found customer support # for Cox Communications, navigated their phone tree, finally spoke to Tech Support, but since I was not a customer, they couldn’t unlock the phone either. Called Amazon, initiated return, now waiting for UPS to pick up phone and will now have to wait 4+ weeks for credit to post.  Hours spent. Way too much effort for no result.
Read more",2024-09-03,1,the United States
342,iPhone SE,249.97,64,"PROS:  fast shipping, functions like a new phone, has 94% battery life.CONS:  several scratches on screen, cord/charger doesn’t function well. Took hours and hours to charge to only 80%. Had to find another cord/charger that worked.
Read more",2024-08-07,4,the United States
343,iPhone SE,249.97,64,"Buy it, buy it, buy it. Yes, yes, yes. I can't believe how this cell phone costs 1/4 the price of a new one yet looks and functions as if it were! excellent condition, no scratch on it, no dust in the charging port, and no marks anywhere. I spent multiple days comparing several devices and sellers b/c I want/must carry small phones for ease and comfort for my hands, pockets, and general life usage.  Have a Samsung S24, huge, had an Apple 4.7"" 10 years ago, compared all sides of the equation for a new device b/c I'm sick of carrying cells, aka ""bricks"", that won't fit in my pockets or purse, cup holders in my John Deere tractor, Husq Zero Turn, and Ford Explorer (Eddie Bauer edition with leather seat that is now damaged where the back pocket connects with the seat cushion and cell phone that stuck out when I hopped up into the truck and forgot about the darn ""brick pocket' situation I had going on back there. Amazon is phenomenal, you did a great big favor selling me this phone for roughly 1/4 the cost of one from Apple, and thank you Apple for partnering with Amazon and selling so many in bulk because of potential;y that's how I was able to secure one for less than $150.  I got the wall charger, power cord, and a white phone in mint condition. This product is amazing, highly recommend it. Oh- and it will fit in my purse, on the dashboard phone holder contraption without breaking my vent, and doesn't fall out of pockets on the front, side, or back THANKS AMAZON! Finally, my poor little hands thank you as well, now they won't be forced to stretch to the outer limits just to use the phone.
Read more",2024-08-13,5,the United States
344,iPhone SE,249.97,64,"Algunos rayones. Lo demás perfecto
Read more",2024-08-23,4,Mexico
345,iPhone SE,249.97,64,"Me sorprendió la calidad el equipo llegó como casi nuevo pila al 100 y pude poner mi chip sin problema
Read more",2024-01-07,5,Mexico
346,iPhone SE,249.97,64,"Me gustó mucho que mi producto parecía como nuevo, me llegó con el 100% de condición de batería, recomiendo mucho los productos de amazon renewed
Read more",2023-10-20,5,Mexico
347,iPhone 13 Pro Max,630.98,256,"I already own this phone, it's miles ahead of the Note that I had before. The screen, speed, camera, software, are the best you can buy. Plus, it's the last generation sold in the states with a SIM drawer. For someone that travels a lot, and uses foreign SIM cards, it's a must.I bought an identical phone as a present, a refurbished model. It was SOLD and SHIPPED by Amazon. Condition was described as Excellent. It arrived in a brown box with a USB A cable and a power adapter (brand new phones from Apple are shipped WITHOUT power adapter). The phone looked brand new, not a single mark anywhere. The thing I was worried about the most was battery health. I charged the phone and it showed 100% battery health!I am very happy with this purchase, it cost half of what I paid for mine, and will last at least another 5 years.
Read more",2024-08-08,5,the United States
